Age,Job,Marital,Qualification,Default_Premium,Health_Insurance,General_Insurance,Contact,Month,Last_Contact_Day,Last_Contact_Duration,Contacts_During_Campaign,Previous_Contact_Days,Contacts_Before_Campaign,Previous_Outcome,Employement_Rates,Price_Variation,Consumer_Confidence_Index,Insurance_Rate,No_Employees,Client_Subscribed
35,1,1,0,0,2,0,0,7,4,299,2,999,0,1,-0.1,93.54552216,-35.90228435,2.409904997,5177.954298,0
32,0,1,4,0,2,0,0,7,4,392,3,999,0,1,-0.1,92.4637979,-40.38917641,2.969201532,5162.243872,0
31,1,2,1,0,2,0,0,7,4,780,1,999,0,1,-0.1,93.01145439,-40.44085962,1.665260284,5246.689614,0
54,2,1,4,0,2,0,0,7,4,159,2,4,1,2,-0.1,93.71474676,-40.08812426,3.135343776,5217.363491,0
40,0,1,4,1,2,0,0,7,4,562,1,999,0,1,-0.1,94.7898681,-41.46965154,3.640431266,5120.347867,0
34,1,2,0,0,0,0,0,7,4,127,1,999,1,0,-0.1,92.61780715,-41.70320915,1.565651459,5150.811419,0
33,4,1,4,0,2,0,0,7,4,418,2,999,0,1,-0.1,93.66134376,-42.09795638,3.210919897,5091.054532,0
37,4,0,4,0,2,0,0,7,4,259,1,999,1,0,-0.1,93.83794136,-43.80692674,2.243850116,5225.853167,0
37,4,0,4,0,0,0,0,7,4,295,1,999,1,0,-0.1,93.53911713,-44.66438066,3.093656862,5198.011216,0
33,4,1,4,0,2,2,0,7,4,138,1,999,0,1,-0.1,93.6247942,-39.20879876,2.339198679,5167.636127,0
31,9,1,4,0,2,0,0,7,4,124,2,999,0,1,-0.1,93.51557213,-37.56458229,5.785897714,5171.864447,0
39,0,1,4,0,0,0,0,7,4,146,1,999,0,1,-0.1,94.04757234,-40.75888325,3.150523938,5206.331955,0
31,1,2,1,0,0,0,0,7,4,145,1,999,0,1,-0.1,93.40032326,-42.41997941,1.679142082,5304.434932,0
43,4,1,4,0,2,0,0,7,4,57,1,999,1,0,-0.1,93.98133769,-48.0706445,4.407767884,5208.177224,0
29,4,1,0,0,0,0,0,7,4,69,2,999,0,1,-0.1,92.53017265,-44.94729864,5.886764172,5177.982143,0
42,10,0,1,0,2,0,0,7,4,166,1,999,0,1,-0.1,93.64608743,-42.15788853,1.180113974,5114.532957,0
49,1,0,0,0,2,0,0,7,4,82,1,999,0,1,-0.1,93.91402664,-47.38444382,3.529185174,5125.949374,0
49,1,0,0,0,0,0,0,7,4,277,1,999,0,1,-0.1,94.46124178,-33.10614484,0.433170921,5108.938123,0
38,9,1,3,0,0,0,0,7,4,194,2,999,1,0,-0.1,94.04278092,-32.62221209,4.446959714,5171.949568,0
29,4,1,4,0,0,0,0,7,4,138,1,999,1,0,-0.1,92.74714178,-44.78728258,8.24896588,5134.381675,0
43,0,0,4,0,0,0,0,7,4,1502,1,999,0,1,-0.1,92.50537463,-49.54250603,3.244392047,5162.147087,1
34,4,2,1,0,2,0,0,7,4,175,1,999,0,1,-0.1,93.76506908,-45.28986299,1.34248341,5226.429948,0
29,0,1,4,0,0,0,0,7,4,117,1,999,0,1,-0.1,93.77452137,-38.52425593,2.96459219,5126.074967,0
38,9,1,3,1,0,0,0,7,4,1049,1,999,0,1,-0.1,93.0049237,-30.25790985,3.030855841,5136.982275,1
48,7,0,0,0,0,0,0,7,4,134,1,999,0,1,-0.1,93.49590188,-32.44184866,4.283868435,5276.536359,0
29,1,1,1,0,0,0,0,7,4,117,2,999,0,1,-0.1,93.22701822,-34.22359166,4.132911831,5079.260645,0
46,1,1,0,0,2,0,0,7,4,187,1,999,1,0,-0.1,93.58862365,-39.44526716,5.299614157,5214.881995,0
29,9,2,3,0,2,0,0,7,4,107,3,999,0,1,-0.1,93.00691854,-39.79893758,1.285029175,5132.798491,0
36,0,1,4,0,2,0,0,7,4,40,2,999,1,0,-0.1,93.09606387,-39.82623706,3.5594397,4989.64293,0
36,4,1,4,0,2,0,0,7,4,161,2,999,0,1,-0.1,92.31332408,-42.30768589,5.408730391,5210.819338,0
38,2,0,0,0,2,0,0,7,4,71,5,999,0,1,-0.1,94.20947133,-42.32004397,3.000559034,5117.761711,0
49,7,1,0,0,2,0,0,7,4,772,2,999,0,1,-0.1,93.00873852,-41.51875164,6.670603219,5125.467883,0
48,0,1,4,0,0,0,0,7,4,128,7,999,0,1,-0.1,92.79550013,-36.26106302,3.488592709,5094.013707,0
30,0,2,1,0,2,0,0,7,4,195,2,999,0,1,-0.1,93.99016806,-43.18750545,5.921813838,5083.446422,0
38,2,0,0,0,0,0,0,7,4,353,2,999,0,1,-0.1,93.32869772,-49.91172757,4.075473742,5142.900622,0
33,1,2,0,1,2,0,0,7,4,25,1,999,0,1,-0.1,94.67490423,-47.01544597,3.925117456,5064.81849,0
30,1,1,0,0,2,0,0,7,4,175,1,999,1,0,-0.1,93.84183532,-38.94655378,5.101657806,5192.553832,0
49,1,0,0,0,0,0,0,7,4,55,1,999,0,1,-0.1,93.99214555,-40.75692155,4.590196064,5153.319661,0
53,2,0,4,0,2,0,0,7,4,137,2,999,0,1,-0.1,93.54883922,-40.9503302,4.003944484,5211.716216,0
35,0,1,4,0,2,0,0,7,4,631,2,999,0,1,-0.1,92.39463181,-39.01750548,4.439163641,5086.96638,1
56,4,1,4,0,0,0,0,7,4,98,1,999,0,1,-0.1,93.46622146,-38.50900996,6.011878016,5134.826384,0
47,9,1,0,0,0,2,0,7,4,208,1,999,0,1,-0.1,93.17411387,-36.73882951,2.290211329,5163.88187,0
40,0,1,1,0,2,0,0,7,4,131,1,999,0,1,-0.1,93.0330861,-35.9771971,4.595623313,5213.338907,0
39,4,1,1,0,0,0,1,7,4,47,1,999,0,1,-0.1,94.18293206,-36.1988246,1.895452938,5214.410651,0
37,4,1,4,0,0,0,0,7,4,140,1,999,0,1,-0.1,93.08009788,-36.67923128,2.538075746,5245.446948,0
56,4,1,4,0,2,0,0,7,4,286,1,999,0,1,-0.1,94.33537992,-34.58120469,5.872024186,5268.506575,0
31,9,1,4,0,0,0,0,7,4,690,3,999,0,1,-0.1,93.93211573,-47.6656417,5.551151692,5135.641345,0
44,7,1,1,0,2,0,1,7,4,102,2,999,0,1,-0.1,93.57633516,-47.55186379,1.625069891,5107.125626,0
47,0,1,4,0,2,0,0,7,4,93,1,999,1,0,-0.1,93.71672941,-43.86941999,4.650786968,5110.528567,0
42,7,1,3,0,2,2,0,7,4,120,1,999,0,1,-0.1,93.98549827,-35.1444391,5.419444228,5201.297709,0
40,0,1,1,0,2,0,0,7,4,570,1,999,0,1,-0.1,92.42794228,-40.6242234,3.253371517,5207.787454,0
31,9,2,4,0,2,0,0,7,4,456,2,999,0,1,-0.1,94.3714983,-32.11955785,-0.776977143,5253.153059,0
32,2,1,4,0,0,2,0,7,4,49,2,999,1,0,-0.1,92.90986884,-49.00023578,5.417042493,5219.02141,0
41,0,1,4,0,2,0,0,7,4,54,1,999,1,0,-0.1,93.83406431,-46.22296075,4.899677758,5040.824291,0
37,0,2,4,0,2,2,0,7,4,160,1,999,0,1,-0.1,94.99164343,-41.16406626,6.510495043,5226.606082,0
41,0,1,4,0,2,2,1,7,4,385,1,999,0,1,-0.1,94.62830287,-44.53761048,-0.359778471,5023.616695,0
37,0,2,4,0,2,0,0,7,4,250,1,999,0,1,-0.1,93.54659685,-46.36134521,2.380547744,5159.147787,0
30,2,1,1,0,2,0,0,7,4,164,3,999,0,1,-0.1,93.87215489,-40.00952168,4.848262916,5148.165833,0
32,9,1,4,0,0,2,0,7,4,234,1,999,1,0,-0.1,94.12936602,-42.78470943,3.859086327,5240.255431,0
30,9,0,0,0,2,2,0,7,4,177,1,999,0,1,-0.1,94.02464983,-42.1354833,3.587604504,5188.500661,0
44,0,2,4,0,2,0,0,7,4,50,1,999,0,1,-0.1,94.52133985,-40.35834242,1.709011152,5163.572753,0
39,0,2,4,0,2,2,0,7,4,457,2,999,0,1,-0.1,93.13637381,-44.50299789,3.595460383,5180.035486,0
37,0,2,4,0,0,0,1,7,4,623,1,999,0,1,-0.1,93.81028729,-44.51024141,1.436407848,4974.185262,1
42,2,1,0,0,2,2,0,7,4,20,4,999,0,1,-0.1,94.1944421,-36.90313562,4.684231858,5131.072438,0
30,9,1,1,0,0,0,0,7,4,1206,2,999,0,1,-0.1,93.62114149,-39.54055322,2.049192582,5031.175371,0
53,2,1,5,0,2,0,0,7,4,21,10,999,0,1,-0.1,92.95449435,-43.59494176,3.222340969,5080.133539,0
38,1,1,0,0,0,0,0,7,4,559,1,999,1,0,-0.1,92.6509481,-42.95265196,3.368959278,5150.801764,0
31,0,1,0,0,0,0,0,7,4,205,1,999,0,1,-0.1,94.50798342,-43.36027574,4.414858686,5121.947923,0
38,1,1,0,0,0,0,0,7,4,1065,1,999,0,1,-0.1,93.340846,-40.31299134,2.279178757,5109.108691,0
43,1,2,0,0,2,0,1,7,4,401,1,999,0,1,-0.1,94.10956128,-43.95338893,2.586529657,5174.030239,0
48,4,0,4,0,2,0,0,7,4,50,2,999,0,1,-0.1,93.10972826,-34.71490568,2.662965821,5031.921617,0
55,9,1,0,0,0,2,0,7,4,113,2,999,1,0,-0.1,93.82338567,-43.80207491,3.844798305,5290.968644,0
35,0,1,4,0,2,2,0,7,4,1028,2,999,0,1,-0.1,93.05172691,-37.44058097,2.645745977,5225.464056,1
34,6,1,4,0,2,0,0,7,4,213,5,999,0,1,-0.1,92.95948836,-48.00113267,7.808888005,5071.925426,0
42,0,1,4,0,2,0,0,7,4,340,2,999,0,1,-0.1,92.23845497,-45.01974414,2.244672784,5210.255327,0
33,2,1,0,0,0,0,0,7,4,90,2,999,1,0,-0.1,93.79072513,-32.95148915,2.527301146,5237.423228,0
31,0,2,1,0,2,0,0,7,4,286,3,999,0,1,-0.1,93.8440859,-35.33195929,5.539286857,5146.788101,0
43,9,0,4,0,2,0,0,7,4,342,2,999,0,1,-0.1,94.27508885,-43.98277766,1.715485876,5101.38435,0
58,4,1,4,0,2,0,0,7,4,394,2,999,0,1,-0.1,93.34239963,-42.31039118,4.233366008,5243.039682,0
53,4,1,0,0,2,0,0,7,4,63,1,999,0,1,-0.1,93.66040364,-40.02164345,2.356237517,5298.560898,0
39,1,1,0,1,0,0,0,7,4,73,1,999,0,1,-0.1,92.09801442,-41.69571195,4.733988605,5277.972037,0
36,0,2,4,0,2,0,0,7,4,214,1,999,0,1,-0.1,94.19392085,-33.87073166,3.518144367,5167.646355,0
38,3,1,0,1,0,0,0,7,4,76,2,999,0,1,-0.1,93.18460065,-45.3798218,4.64196556,5147.297232,0
36,0,2,4,0,0,0,0,7,4,337,1,999,0,1,-0.1,93.24284803,-40.13388728,1.732384439,5072.111421,1
30,1,2,0,0,0,0,0,7,4,88,2,999,1,0,-0.1,93.45454847,-39.03864337,3.395411159,5174.842167,0
29,1,1,1,0,2,0,0,7,4,96,3,999,0,1,-0.1,95.00348763,-36.48106361,2.774533604,5218.515071,0
39,0,1,4,0,2,0,0,7,4,171,2,999,1,0,-0.1,93.65831189,-37.45815816,5.282809408,5201.914211,0
39,1,1,0,1,0,2,0,7,4,418,1,999,0,1,-0.1,93.71985966,-42.63401293,6.590377856,5222.005708,0
32,2,1,4,0,2,2,0,7,4,434,1,999,0,1,-0.1,93.22796616,-39.23716169,2.776916527,5197.423916,0
34,4,1,4,0,2,0,0,7,4,54,1,999,0,1,-0.1,93.22901798,-48.59344383,-0.570103653,5092.94125,0
47,4,1,1,0,2,0,0,7,4,86,2,999,0,1,-0.1,93.74904162,-41.17881331,5.02141078,5225.651222,0
56,1,0,0,0,2,0,0,7,4,1265,3,999,0,1,-0.1,93.825463,-37.03672079,4.0512386,5014.783323,1
56,4,1,4,0,2,2,0,7,4,104,1,999,1,0,-0.1,94.48653276,-37.96121355,0.86264473,5209.581195,0
37,7,2,1,0,2,0,0,7,4,485,1,999,0,1,-0.1,93.78123939,-43.20362225,4.76318954,5078.155049,1
31,1,2,1,0,2,0,0,7,4,251,1,999,1,0,-0.1,93.13389385,-40.78041464,1.877487037,5225.033834,0
38,1,2,0,0,2,0,0,7,4,328,1,999,0,1,-0.1,92.45271378,-36.59171206,1.815034658,5323.765562,0
40,0,1,4,1,0,0,0,7,4,108,1,999,0,1,-0.1,93.31628665,-47.758369,3.930944682,5271.674071,0
47,1,1,0,0,2,0,0,7,4,88,1,999,1,0,-0.1,93.141076,-46.24927882,5.301683837,5152.948068,0
31,9,2,3,0,0,0,0,7,4,220,1,999,0,1,-0.1,93.55227889,-35.86541668,2.90316339,5151.863763,0
31,6,1,4,0,2,0,0,7,4,118,1,999,0,1,-0.1,93.27011312,-32.83676551,4.665652495,5194.699313,0
38,1,2,0,0,0,0,0,7,4,520,1,999,0,1,-0.1,93.24944507,-39.4097967,5.46635047,5225.664439,0
49,4,1,4,0,0,0,0,7,4,139,2,999,0,1,-0.1,94.31418922,-35.85555298,3.413303686,5131.645824,0
56,2,1,4,0,2,0,0,7,4,501,2,999,0,1,-0.1,93.38858742,-43.32854755,2.297874236,5239.578114,0
31,0,1,4,0,2,2,0,7,4,408,1,999,1,0,-0.1,93.03792036,-45.75685561,5.6597572,5147.044049,0
39,10,1,0,0,0,0,0,7,4,292,1,999,0,1,-0.1,92.62720583,-37.47774797,5.18013254,5173.242447,0
46,0,0,4,0,2,0,0,7,4,95,1,999,0,1,-0.1,93.14212447,-45.92726375,3.543000981,5127.136668,0
46,6,0,0,0,2,0,0,7,4,77,1,999,0,1,-0.1,94.00084517,-42.97583057,7.659257345,5123.925123,0
35,9,2,0,0,2,2,0,7,4,62,1,999,0,1,-0.1,93.09787878,-39.68960929,4.541607065,5176.178783,0
51,1,1,0,0,2,0,0,7,4,359,2,999,1,0,-0.1,94.53733006,-34.61746681,3.234520166,5183.499729,0
39,10,1,0,0,2,0,0,7,4,640,1,999,1,0,-0.1,93.89062553,-41.95181912,1.235431411,5201.787629,0
35,9,2,0,0,0,0,0,7,4,178,1,999,1,0,-0.1,92.48217759,-40.76513111,2.24392363,5142.577973,0
35,9,2,0,0,2,0,0,7,4,112,1,999,0,1,-0.1,92.92177564,-29.85638652,2.825286048,5207.841728,0
57,4,1,4,0,2,0,0,7,4,589,2,999,0,1,-0.1,93.82807433,-39.04050462,3.831765637,5084.163278,1
35,9,2,0,0,0,0,1,7,4,433,1,999,1,0,-0.1,93.87883345,-48.04726562,5.002374843,5209.302893,0
38,1,0,0,0,2,0,0,7,4,122,2,999,0,1,-0.1,94.39712456,-39.08032642,1.804850124,5177.078566,0
34,7,0,0,1,0,0,0,7,4,254,1,999,0,1,-0.1,92.99938818,-42.76159565,2.101023977,5058.567188,0
50,9,1,4,0,2,0,0,7,4,236,1,999,0,1,-0.1,93.68218509,-39.40956519,3.298940558,5186.616038,0
35,0,1,4,0,2,0,0,7,4,60,1,999,0,1,-0.1,92.43142125,-50.27031047,2.326446617,5046.718302,0
42,0,1,3,0,2,0,0,7,4,216,2,999,0,1,-0.1,93.84306626,-44.06454238,2.739954544,4987.901824,0
32,6,1,4,0,2,0,0,7,4,70,1,999,0,1,-0.1,91.77477972,-35.79825178,2.044543388,5070.669526,0
32,4,2,4,0,0,2,0,7,4,541,1,999,0,1,-0.1,94.05000305,-35.67538584,3.772829807,5227.508222,0
32,6,2,4,0,2,0,0,7,4,199,1,999,0,1,-0.1,93.2154993,-42.93608413,6.194560462,5073.692992,0
34,2,2,0,0,0,0,0,7,4,191,1,999,1,0,-0.1,94.09093262,-40.94432257,3.815613249,5133.833153,0
34,7,2,0,0,2,2,0,7,4,300,1,999,0,1,-0.1,92.93300243,-35.05863441,5.849656096,5098.097287,0
54,3,1,0,0,0,0,0,7,4,362,3,999,0,1,-0.1,94.0925004,-49.36504658,3.606219976,5175.824009,0
48,0,1,1,0,0,0,0,7,4,1061,4,999,0,1,-0.1,92.86973961,-50.78265328,4.031645421,5152.754451,1
33,6,1,4,0,2,2,0,7,4,208,1,999,0,1,-0.1,94.14560823,-42.85915809,1.934860245,5185.58116,0
35,4,1,4,0,2,2,1,7,4,377,3,0,2,2,-0.1,93.80102883,-37.53698087,4.107899664,5202.271652,0
29,1,1,3,0,0,0,0,7,4,54,1,999,0,1,-0.1,92.87781404,-43.84855501,1.605494851,5126.190968,0
34,0,1,4,0,2,0,0,7,4,157,1,999,0,1,-0.1,93.71093125,-45.00423242,4.131735465,5219.399865,0
49,0,0,1,0,2,0,0,7,4,47,1,999,1,0,-0.1,93.5360307,-40.12113598,3.129798686,5222.572707,0
53,1,0,0,0,0,0,0,7,4,625,1,999,0,1,-0.1,93.5503297,-37.08433507,3.468038101,5209.537039,0
31,7,2,1,0,2,0,1,7,4,88,1,999,1,0,-0.1,93.06198195,-42.34282558,0.304193559,5224.631986,0
51,10,0,4,1,2,0,0,7,4,120,2,999,1,0,-0.1,93.89979213,-40.08736887,5.128276014,5188.358187,0
34,7,1,1,0,0,0,0,7,4,89,3,999,1,0,-0.1,93.05634566,-44.68534297,3.449753192,5047.97205,0
35,0,1,3,0,0,0,0,7,4,616,2,999,0,1,-0.1,93.4427553,-49.59795806,3.485468488,5129.098501,0
35,2,0,4,0,0,0,0,7,4,56,4,999,0,1,-0.1,93.56278187,-36.37014265,2.189301528,4998.210024,0
42,6,2,4,0,0,0,0,7,4,238,4,999,0,1,-0.1,94.26818918,-46.56138485,5.396561946,5382.842984,0
31,2,1,1,0,2,2,0,7,4,112,2,999,0,1,-0.1,93.42477974,-38.15274091,2.998495485,4999.314097,0
43,0,1,4,0,0,0,0,7,4,748,2,999,0,1,-0.1,94.07306616,-46.16002299,5.184384302,5222.426605,0
37,2,1,4,0,0,0,0,7,4,184,4,999,0,1,-0.1,93.78428725,-41.85732835,3.362022555,5058.695507,0
37,2,1,4,0,0,0,1,7,4,202,2,999,1,0,-0.1,93.65556079,-55.78049785,4.435612283,5172.42966,0
35,0,2,4,0,2,0,0,7,4,273,2,999,0,1,-0.1,94.30224703,-37.12311357,2.838828756,5281.928478,0
38,0,1,4,0,2,0,0,7,4,223,2,999,0,1,-0.1,93.69476469,-36.55429415,4.320194516,5090.063849,0
43,4,1,4,0,0,0,0,7,4,382,2,999,0,1,-0.1,93.05934512,-36.68051738,3.443130652,5165.254554,0
32,0,1,4,0,2,0,0,7,4,278,3,999,0,1,-0.1,93.58180426,-45.95886597,3.087270801,5091.083908,0
42,9,1,0,0,0,0,0,7,4,294,2,999,0,1,-0.1,93.36447896,-40.36802014,3.904547565,5250.453588,0
52,4,1,4,0,2,0,0,7,4,783,3,999,0,1,-0.1,94.38658638,-46.07087008,4.070556054,5113.97719,1
31,0,1,0,0,2,0,0,7,4,1662,3,999,0,1,-0.1,93.55655892,-43.00002636,5.430499215,5240.167254,0
38,0,2,4,0,0,0,0,7,4,79,2,999,0,1,-0.1,93.64624288,-44.36911967,2.785490731,5211.674411,0
36,2,2,4,0,2,0,0,7,4,115,2,999,0,1,-0.1,92.56180911,-34.28741198,3.730916459,5213.278865,0
33,0,2,4,0,2,0,0,7,4,101,2,999,1,0,-0.1,94.26478245,-40.14980892,3.442886394,5072.015664,0
55,4,1,3,0,2,0,0,7,4,223,2,999,0,1,-0.1,93.95196676,-48.81118669,1.866910351,5161.994838,0
42,4,1,4,1,2,0,0,7,4,126,2,999,0,1,-0.1,93.27673686,-34.18479693,4.330330789,5022.029212,0
43,4,1,4,0,0,2,0,7,4,73,2,999,1,0,-0.1,92.6172703,-37.27686211,2.081080765,5145.895401,0
32,4,2,4,0,0,0,0,7,4,163,2,999,0,1,-0.1,92.01761776,-39.50561146,3.09868423,5275.715297,0
36,1,1,0,0,0,0,0,7,4,299,2,999,0,1,-0.1,93.87603048,-40.25736452,4.37820479,4994.897925,0
30,1,1,3,0,2,0,0,7,4,107,3,999,0,1,-0.1,94.80532714,-47.32921308,2.644723965,5174.544186,0
45,0,1,4,0,2,0,0,7,4,70,3,999,0,1,-0.1,93.67306066,-37.24647743,3.998835513,5136.61399,0
41,0,0,0,0,1,1,0,7,4,258,2,999,0,1,-0.1,93.7316071,-45.3164741,5.380315394,5107.538675,0
36,2,2,4,0,0,0,0,7,4,1120,2,999,0,1,-0.1,93.27546833,-32.70088125,2.063252609,5150.882015,1
46,1,1,0,0,2,0,0,7,4,223,4,999,0,1,-0.1,94.630917,-36.7200259,4.052455645,5092.281972,0
35,9,1,4,0,2,2,0,7,4,184,2,999,0,1,-0.1,93.15952677,-43.12992271,3.753998737,5196.037712,0
33,4,1,4,0,0,0,0,7,4,523,2,999,0,1,-0.1,93.57168516,-41.96374971,3.142111668,5095.39303,0
31,9,2,1,0,2,0,0,7,4,77,4,999,0,1,-0.1,94.0954679,-45.56741716,1.301500849,5096.414666,0
54,1,1,0,0,2,0,0,7,4,252,2,999,1,0,-0.1,94.83474084,-39.22682345,4.900275766,4995.661386,0
40,1,1,0,1,0,0,0,7,4,104,3,999,0,1,-0.1,93.5920066,-41.90621766,3.200079253,5189.56995,0
38,9,1,3,1,2,0,0,7,4,433,2,999,0,1,-0.1,92.70899652,-40.93881191,2.749626243,5122.163543,0
51,4,1,1,1,0,0,0,7,4,178,3,999,0,1,-0.1,93.90714127,-36.13586737,2.583219083,5243.609188,0
34,7,2,1,0,0,0,0,7,4,174,2,999,0,1,-0.1,93.71195295,-45.11838198,2.296103225,5186.106096,0
46,9,1,0,0,2,0,0,7,4,354,2,999,0,1,-0.1,92.87245445,-50.85093856,4.134932961,5162.338664,0
40,9,1,1,0,0,0,0,7,4,231,4,999,0,1,-0.1,93.09486087,-36.36756878,5.024630475,5174.429598,0
30,9,2,3,0,0,0,0,7,4,757,2,999,0,1,-0.1,94.10343959,-42.69328977,2.83392875,5213.923821,1
35,4,1,4,0,2,0,0,7,4,130,3,999,0,1,-0.1,93.11063841,-36.93733537,3.587308704,5101.743147,0
46,4,1,4,0,2,0,0,7,4,111,2,999,0,1,-0.1,94.26919022,-38.8748907,2.6800923,5171.73959,0
52,0,1,1,0,2,0,0,7,4,130,2,999,1,0,-0.1,93.81971387,-34.64348742,2.299868333,5105.929778,0
31,1,1,0,0,0,0,0,7,4,374,2,999,0,1,-0.1,94.25553775,-46.85542339,0.366808057,5166.607708,0
53,1,0,0,0,2,0,1,7,4,95,3,999,0,1,-0.1,92.98856465,-29.15723722,1.797363389,5262.792959,0
56,2,1,0,0,0,2,0,7,4,680,2,999,1,0,-0.1,93.91004363,-38.24203247,4.559546052,5201.000986,1
46,4,0,1,0,2,0,0,7,4,191,2,999,1,0,-0.1,93.42574168,-40.81286723,4.630196644,5204.796212,0
30,0,1,1,0,2,0,0,7,4,193,2,999,0,1,-0.1,93.56323,-37.5935158,3.437533706,5169.546529,0
53,9,2,3,0,2,0,0,7,4,1468,3,999,0,1,-0.1,94.21638519,-36.08338219,3.19479402,5007.346186,1
39,1,1,0,1,0,2,0,7,4,188,5,999,0,1,-0.1,93.04011158,-45.86608536,3.88063431,5209.705213,0
45,9,1,4,0,0,0,0,7,4,221,2,999,1,0,-0.1,94.41116545,-39.60763306,3.079193663,5186.711607,0
36,0,2,4,0,0,0,0,7,4,59,2,999,0,1,-0.1,93.85475067,-42.60854315,1.105350047,5054.063355,0
33,7,1,1,0,2,2,0,7,4,314,3,999,0,1,-0.1,93.91756413,-35.52665363,6.002765645,5152.372029,0
30,0,1,1,1,2,0,0,7,4,246,3,999,0,1,-0.1,93.33069455,-48.68563114,6.549381054,5262.350199,0
31,1,2,1,0,2,0,0,7,4,154,2,999,0,1,-0.1,93.8778995,-36.43533325,4.287864604,5122.258937,0
45,1,1,0,0,2,0,0,7,4,432,2,999,0,1,-0.1,93.29417478,-43.8332137,4.531294938,5126.884211,0
37,7,1,1,0,2,2,0,7,4,584,2,999,0,1,-0.1,94.80438025,-43.77963704,3.638083512,5219.233045,0
42,1,1,0,0,2,0,0,7,4,140,3,999,0,1,-0.1,94.06335093,-46.8929635,3.115656385,5213.777396,0
36,4,0,1,0,0,2,0,7,4,709,2,999,0,1,-0.1,94.85160567,-40.15072968,3.782039913,5197.767984,1
44,7,1,1,0,0,0,0,7,4,635,3,999,1,0,-0.1,93.51685683,-40.57844824,3.799261135,5187.035972,0
48,3,2,1,1,2,0,0,7,4,449,2,999,0,1,-0.1,93.99414917,-37.77520401,2.222213289,5224.181544,0
55,4,1,4,0,0,0,0,7,4,108,4,999,1,0,-0.1,93.75059733,-42.86683808,5.568550171,5196.685519,0
40,0,2,1,0,0,0,0,7,4,53,2,999,0,1,-0.1,93.42669131,-42.20337005,4.755660015,5182.415234,0
34,4,1,4,0,1,1,0,7,4,151,2,999,0,1,-0.1,94.09231273,-43.53286678,1.989598933,5184.020843,0
56,4,0,4,0,0,0,0,7,4,287,3,999,0,1,-0.1,92.39118654,-47.409236,2.563402857,5156.086876,0
56,4,1,4,0,0,0,0,7,4,266,2,999,0,1,-0.1,93.72515653,-34.48708542,4.471776713,5147.183077,0
41,3,0,4,0,0,0,0,7,4,105,2,999,1,0,-0.1,93.04392245,-44.88133176,-0.654025345,5116.011274,0
36,0,0,1,0,2,0,0,7,4,225,2,999,0,1,-0.1,93.91369737,-39.24178517,2.040558553,5092.614609,0
32,1,1,0,1,2,0,0,7,4,154,2,999,0,1,-0.1,93.79039064,-45.60942359,2.144436226,5153.087716,0
40,1,1,0,0,1,1,0,7,4,172,3,999,0,1,-0.1,93.61827515,-49.92445494,1.322352651,5136.765638,0
50,4,1,0,0,0,0,0,7,4,221,5,999,0,1,-0.1,92.96678824,-37.59620191,1.415407688,5084.073147,0
43,0,1,4,0,2,0,0,7,4,209,2,999,0,1,-0.1,93.70389541,-45.83363975,6.569931666,5185.112247,0
36,4,1,1,0,0,0,0,7,4,356,2,999,0,1,-0.1,94.2537941,-43.27331768,4.03530427,5201.046654,0
49,0,2,0,0,2,2,0,7,4,259,2,999,0,1,-0.1,93.53691745,-39.05347699,2.000411519,5240.706548,0
33,9,1,4,0,0,0,1,7,4,91,2,999,0,1,-0.1,92.86427353,-44.93200389,1.257191908,5046.192105,0
38,7,1,1,0,2,2,0,7,4,729,3,999,0,1,-0.1,92.5795859,-40.84936664,1.846800562,5270.036257,0
32,7,0,1,0,0,0,0,7,4,744,2,999,0,1,-0.1,94.07383759,-43.25257133,1.999885802,5192.85293,0
39,7,0,1,0,2,0,0,7,4,222,3,999,1,0,-0.1,93.01446012,-43.75435153,3.93965887,5175.53543,0
29,0,1,4,0,0,0,0,7,4,406,3,999,0,1,-0.1,93.50711593,-42.09173101,0.416278782,5143.71313,0
33,7,1,1,0,2,0,0,7,4,307,3,999,0,1,-0.1,93.30851852,-39.77374788,1.257075702,5189.276662,0
48,3,1,0,0,2,0,0,7,4,1337,4,999,1,0,-0.1,94.05421294,-41.87239731,6.772596897,5176.812396,0
35,1,1,0,0,2,0,1,7,4,178,2,999,0,1,-0.1,94.49905592,-41.95100295,7.326372501,5136.556913,0
53,2,1,5,0,0,0,0,7,4,304,2,999,0,1,-0.1,92.35237339,-35.09786034,6.047654526,5203.998486,0
32,0,2,4,0,0,0,0,7,4,1307,3,999,1,0,-0.1,93.15008998,-39.66663554,4.762218403,5130.338111,0
50,0,1,1,0,0,0,0,7,4,93,3,999,1,0,-0.1,93.38942535,-32.41702755,0.07517389,5094.862323,0
49,9,0,0,0,0,0,0,7,4,225,5,999,0,1,-0.1,94.86158439,-38.82024949,-0.61677536,4998.243159,0
35,9,2,1,0,0,0,0,7,4,515,5,999,0,1,-0.1,94.05752937,-33.9396415,4.670736654,5164.425251,0
44,1,1,0,0,0,0,0,7,4,312,3,999,0,1,-0.1,94.66474517,-41.29122728,0.984422548,5152.463833,0
40,9,0,1,0,2,2,0,7,4,243,2,999,1,0,-0.1,92.44180141,-38.92157506,3.746917955,5099.449865,0
39,0,1,4,0,0,0,0,7,4,117,2,999,0,1,-0.1,92.78683701,-34.55621025,2.973823991,5254.541124,0
